id;gid;code;type;parents;display;higlight;location191681;AIR_191681;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295","city":"CIT_2"};Aeroporto Arrabury, Arrabury, Austrália;higlight;{"latitude":-26.765537,"longitude":141.02113699999995}
191724;AIR_191724;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20160","administrative_division":"ADM_14315","city":"CIT_45"};Aeroporto Abau, Abau, Papua-Nova Guiné;higlight;{"latitude":-10.042557,"longitude":148.56468199999995}
191725;AIR_191725;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_10252","city":"CIT_46"};Aeroporto Albury, Albury, Austrália;higlight;{"latitude":-36.0678,"longitude":146.95799999999997}
4000;CIT_4000;LDR;CITY;{"continent":"CON_30005","country":"COU_20219","administrative_division":"ADM_177333"};Lodar, Muhafazat Abyan, Iêmen;higlight;{"latitude":13.8833333,"longitude":45.866666699999996}
191726;AIR_191726;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_10471","city":"CIT_47"};Aeroporto Dougherty County, Albany, Estados Unidos;higlight;{"latitude":31.5769,"longitude":-84.1762}
191727;AIR_191727;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20069","administrative_division":"ADM_174682","city":"CIT_48"};Aeroporto Dyce, Aberdeen, Reino Unido;higlight;{"latitude":57.1475,"longitude":-2.095389999999952}
49;CIT_49;ACA;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_11034"};Acapulco, Guerrero, México;higlight;{"latitude":16.8638,"longitude":-99.8897}
104902;CIT_104902;VLVTJ;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30099"};Acatic, Jalisco, México;higlight;{"latitude":20.77995,"longitude":-102.91056}
346;CIT_346;ARF;CITY;{"continent":"CON_30003","country":"COU_20045","administrative_division":"ADM_31657"};Acaricura, Amazonas, Colômbia;higlight;{"latitude":0.700361,"longitude":-70.23353600000002}
9295;CIT_9295;AC2;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_13371"};Acambaro, Guanajuato, México;higlight;{"latitude":20.031936,"longitude":-100.72057699999999}
131;CIT_131;AGV;CITY;{"continent":"CON_30003","country":"COU_20213","administrative_division":"ADM_177188"};Acarigua, Estado Portuguesa, Venezuela;higlight;{"latitude":9.56359,"longitude":-69.20550000000003}
52;CIT_52;ACD;CITY;{"continent":"CON_30003","country":"COU_20045","administrative_division":"ADM_30165"};Acandi, Chocó, Colômbia;higlight;{"latitude":8.513798,"longitude":-77.27989200000002}
123472;CIT_123472;TBUJU;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30089"};Acayucan, Veracruz-Llave, México;higlight;{"latitude":17.94885,"longitude":-94.91399}
53596;CIT_53596;LMWQC;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_12484"};Acailandia, Maranhão, Brasil;higlight;{"latitude":-4.94667,"longitude":-47.50472}
191728;AIR_191728;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_11034","city":"CIT_49"};Aeroporto Internacional General Juan N. Alvarez, Acapulco, México;higlight;{"latitude":16.8638,"longitude":-99.8897}
51;CIT_51;ACC;CITY;{"continent":"CON_30002","country":"COU_20073","administrative_division":"ADM_174720"};Accra, Greater Accra Region, Gana;higlight;{"latitude":5.55572,"longitude":-0.19630600000005}
191730;AIR_191730;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20073","administrative_division":"ADM_174720","city":"CIT_51"};Aeroporto Kotoka, Accra, Gana;higlight;{"latitude":5.55572,"longitude":-0.19630600000005}
960;CIT_960;BTJ;CITY;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_14317"};Banda Aceh, Indonésia;higlight;{"latitude":5.52352,"longitude":95.42039999999997}
4468;CIT_4468;MEQ;CITY;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_174911"};Meulaboh, Nanggroe Aceh Darussalam, Indonésia;higlight;{"latitude":4.13667,"longitude":96.12940000000003}
6591;CIT_6591;SBG;CITY;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_174911"};Sabang, Nanggroe Aceh Darussalam, Indonésia;higlight;{"latitude":5.900872,"longitude":95.31520799999998}
7497;CIT_7497;TPK;CITY;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_174911"};Tapaktuan, Nanggroe Aceh Darussalam, Indonésia;higlight;{"latitude":3.265931,"longitude":97.17706299999998}
191732;AIR_191732;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20061","administrative_division":"ADM_14322","city":"CIT_53"};Aeroporto Lanzarote, Arrecife, Espanha;higlight;{"latitude":29.0469,"longitude":-13.590000000000032}
192614;AIR_192614;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_14317","city":"CIT_960"};Aeroporto Sultan Iskandarmuda, Banda Aceh, Indonésia;higlight;{"latitude":5.52352,"longitude":95.42039999999997}
96525;CIT_96525;QRLTN;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_13028"};Achiras, Córdoba, Argentina;higlight;{"latitude":-33.17538,"longitude":-64.99331}
65;CIT_65;ACU;CITY;{"continent":"CON_30001","country":"COU_20157","administrative_division":"ADM_14325"};Achutupo, Panamá;higlight;{"latitude":8.43333,"longitude":-77.9667}
63;CIT_63;ACS;CITY;{"continent":"CON_30006","country":"COU_20172","administrative_division":"ADM_176379"};Achinsk, Krasnoyarskiy Kray, Rússia;higlight;{"latitude":56.257465,"longitude":90.49976300000003}
96526;CIT_96526;KBXJR;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_14052"};Acheral, Tucumán, Argentina;higlight;{"latitude":-27.12144,"longitude":-65.47061}
96051;CIT_96051;MZRQH;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_30082"};General Acha, La Pampa, Argentina;higlight;{"latitude":-37.37698,"longitude":-64.60431}
191745;AIR_191745;undefined;AIRPORT;{"continent":"CON_30001","country":"COU_20157","administrative_division":"ADM_14325","city":"CIT_65"};Aeroporto Achutupo, Achutupo, Panamá;higlight;{"latitude":8.43333,"longitude":-77.9667}
191742;AIR_191742;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20172","administrative_division":"ADM_176379","city":"CIT_63"};Aeroporto Achinsk, Achinsk, Rússia;higlight;{"latitude":56.257465,"longitude":90.49976300000003}
198139;AIR_198139;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_174929","city":"CIT_6998"};Aeroporto Achmad Yani, Semarang, Indonésia;higlight;{"latitude":-6.97273,"longitude":110.375}
191733;AIR_191733;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20039","administrative_division":"ADM_174263","city":"CIT_54"};Aeroporto Altenrhein, Altenrhein, Suíça;higlight;{"latitude":47.49,"longitude":9.551130000000057}
191515;CIT_191515;IURAU;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_12594"};Santo In acio, Parana, Brasil;higlight;{"latitude":-22.69778,"longitude":-51.79389}
191734;AIR_191734;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20069","administrative_division":"ADM_30599","city":"CIT_55"};Aeroporto The Blaye, Alderney, Reino Unido;higlight;{"latitude":49.7061,"longitude":-2.214719999999943}
475;CIT_475;AXP;CITY;{"continent":"CON_30001","country":"COU_20029","administrative_division":"ADM_174151"};Spring Point, Acklins Island, Bahamas;higlight;{"latitude":22.4418,"longitude":-73.97090000000003}
191736;AIR_191736;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_10005","city":"CIT_57"};Aeroporto Nantucket Memorial, Nantucket, Estados Unidos;higlight;{"latitude":41.2832,"longitude":-70.0992}
198035;CIT_198035;YOFGG;CITY;{"continent":"CON_30006","country":"COU_20091","administrative_division":"ADM_174943"};Aclare, Connaught, Irlanda;higlight;{"latitude":54.03333,"longitude":-8.9}
5602;CIT_5602;PDL;CITY;{"continent":"CON_30006","country":"COU_20166","administrative_division":"ADM_176228"};Ponta Delgada, Regiao Autonoma dos Acores, Portugal;higlight;{"latitude":37.7463,"longitude":-25.666799999999967}
2909;CIT_2909;HOR;CITY;{"continent":"CON_30006","country":"COU_20166","administrative_division":"ADM_176228"};Horta, Regiao Autonoma dos Acores, Portugal;higlight;{"latitude":38.5426,"longitude":-28.62729999999999}
119264;CIT_119264;UPATQ;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_13855"};Acopiara, Ceará, Brasil;higlight;{"latitude":-6.09528,"longitude":-39.4525}
201573;CIT_201573;NRPCJ;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30099"};Campo Acosta, Jalisco, México;higlight;{"latitude":19.771,"longitude":-105.249}
2268;CIT_2268;FLW;CITY;{"continent":"CON_30006","country":"COU_20166","administrative_division":"ADM_176228"};Santa Cruz, Regiao Autonoma dos Acores, Portugal;higlight;{"latitude":39.4553,"longitude":-31.131399999999985}
34209;CIT_34209;AD3;CITY;{"continent":"CON_30006","country":"COU_20166","administrative_division":"ADM_176228"};Angra Do Heroismo, Regiao Autonoma dos Acores, Portugal;higlight;{"latitude":38.655928,"longitude":-27.200197000000003}
191740;AIR_191740;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20039","administrative_division":"ADM_174258","city":"CIT_61"};Aeroporto Ascona, Ascona, Suíça;higlight;{"latitude":46.151134,"longitude":8.772279000000026}
1344835;AIR_1344835;undefined;AIRPORT;{"continent":"CON_30001","country":"COU_20047","administrative_division":"ADM_174371","city":"CIT_4681"};Aeroporto Orestes Acosta, Moa, Cuba;higlight;{"latitude":20.650687398457467,"longitude":-74.91327360839841}
6285;CIT_6285;RBR;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_30542"};Rio Branco, Acre, Brasil;higlight;{"latitude":-9.974,"longitude":-67.80759999999998}
189225;CIT_189225;URUIE;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_30537"};Acreuna, Goiás, Brasil;higlight;{"latitude":-17.39556,"longitude":-50.37694}
578;CIT_578;BCR;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_31662"};Boca do Acre, Amazonas, Brasil;higlight;{"latitude":-8.74069,"longitude":-67.38409999999999}
4148;CIT_4148;LMR;CITY;{"continent":"CON_30002","country":"COU_20221","administrative_division":"ADM_177362"};Lime Acres, Northern Cape, África do Sul;higlight;{"latitude":-28.3601,"longitude":23.439100000000053}
7527;CIT_7527;TRQ;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_30542"};Tarauaca, Acre, Brasil;higlight;{"latitude":-8.15526,"longitude":-70.7833}
108281;CIT_108281;SVISQ;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_11651"};Moline Acres, Missouri, Estados Unidos;higlight;{"latitude":38.74699,"longitude":-90.24011}
8858;CIT_8858;ZMD;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_30542"};Sena Madureira, Acre, Brasil;higlight;{"latitude":-9.06556,"longitude":-68.65690000000001}
1649;CIT_1649;CZS;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_30542"};Cruzeiro do Sul, Acre, Brasil;higlight;{"latitude":-7.6649,"longitude":-72.65039999999999}
195593;AIR_195593;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20221","administrative_division":"ADM_177362","city":"CIT_4148"};Aeroporto Lime Acres, Lime Acres, África do Sul;higlight;{"latitude":-28.3601,"longitude":23.439100000000053}
191741;AIR_191741;undefined;AIRPORT;{"continent":"CON_30003","country":"COU_20045","administrative_division":"ADM_30173","city":"CIT_62"};Aeroporto Araracuara, Araracuara, Colômbia;higlight;{"latitude":4.174283,"longitude":-72.97788600000001}
191742;AIR_191742;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20172","administrative_division":"ADM_176379","city":"CIT_63"};Aeroporto Achinsk, Achinsk, Rússia;higlight;{"latitude":56.257465,"longitude":90.49976300000003}
123467;CIT_123467;KYLER;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30092"};Actopan, Hidalgo, México;higlight;{"latitude":20.27007,"longitude":-98.94368}
34248;CIT_34248;AC7;CITY;{"continent":"CON_30006","country":"COU_20069","administrative_division":"ADM_30599"};Acton, Inglaterra, Reino Unido;higlight;{"latitude":52.458962,"longitude":-3.01337}
191744;AIR_191744;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14156","city":"CIT_64"};Aeroporto Municipal, Waco, Estados Unidos;higlight;{"latitude":31.5524,"longitude":-97.1191}
201714;CIT_201714;BQECR;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30103"};Acuña, Coahuila de Zaragoza, México;higlight;{"latitude":29.32877585,"longitude":-100.9795461}
201627;CIT_201627;XOFOJ;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30090"};Acuña, Nuevo León, México;higlight;{"latitude":23.772465,"longitude":-100.090541}
94912;CIT_94912;NYULW;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30108"};Aculco, México, México;higlight;{"latitude":19.38494,"longitude":-98.78452}
60;CIT_60;ACN;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30103"};Ciudad Acuña, Coahuila de Zaragoza, México;higlight;{"latitude":29.329509,"longitude":-100.95068000000003}
191745;AIR_191745;undefined;AIRPORT;{"continent":"CON_30001","country":"COU_20157","administrative_division":"ADM_14325","city":"CIT_65"};Aeroporto Achutupo, Achutupo, Panamá;higlight;{"latitude":8.43333,"longitude":-77.9667}
1344845;AIR_1344845;undefined;AIRPORT;{"continent":"CON_30001","country":"COU_20047","administrative_division":"ADM_14389","city":"CIT_1630"};Aeroporto Internacional Cayo Largo Vilo Acuna, Cayo Largo do Sur, Cuba;higlight;{"latitude":21.6161,"longitude":-81.5456}
191747;AIR_191747;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_12850","city":"CIT_66"};Aeroporto Arcata, Eureka, Estados Unidos;higlight;{"latitude":40.8034,"longitude":-124.113}
191848;AIR_191848;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_10984","city":"CIT_169"};Aeroporto Atlantic City Intl, Atlantic City, Estados Unidos;higlight;{"latitude":39.3603,"longitude":-74.4373}
69;CIT_69;ADA;CITY;{"continent":"CON_30005","country":"COU_20200","administrative_division":"ADM_177011"};Adana, Adana, Turquia;higlight;{"latitude":37.0007,"longitude":35.313699999999926}
76;CIT_76;ADK;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14119"};Adak Island, Alasca, Estados Unidos;higlight;{"latitude":51.76359,"longitude":-176.62033099999996}
33985;CIT_33985;AT5;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_13789"};Adamantina, São Paulo, Brasil;higlight;{"latitude":-21.6756772,"longitude":-51.06357200000002}
72;CIT_72;ADE;CITY;{"continent":"CON_30005","country":"COU_20219","administrative_division":"ADM_177332"};Aden, Muhafazat Adan, Iêmen;higlight;{"latitude":12.8295,"longitude":45.02880000000005}
8574;CIT_8574;YOL;CITY;{"continent":"CON_30002","country":"COU_20148","administrative_division":"ADM_175924"};Yola, Adamawa, Nigéria;higlight;{"latitude":9.25755,"longitude":12.430399999999963}
192317;AIR_192317;undefined;AIRPORT;{"continent":"CON_30001","country":"COU_20017","administrative_division":"ADM_14414","city":"CIT_660"};Aeroporto Internacional Grantley Adams, Barbados, Barbados;higlight;{"latitude":13.0935,"longitude":-59.6105}
195544;AIR_195544;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_11754","city":"CIT_4094"};Aeroporto Adams Field, Little Rock, Estados Unidos;higlight;{"latitude":34.7244,"longitude":-92.27890000000002}
191756;AIR_191756;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14119","city":"CIT_76"};Aeroporto Adak Island Ns, Adak Island, Estados Unidos;higlight;{"latitude":51.76359,"longitude":-176.62033099999996}
194753;AIR_194753;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20200","administrative_division":"ADM_176988","city":"CIT_3272"};Aeroporto Adnan Menderes, Izmir, Turquia;higlight;{"latitude":38.419637,"longitude":27.128756000000067}
191750;AIR_191750;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20160","administrative_division":"ADM_176082","city":"CIT_70"};Aeroporto Andakombe, Andakombe, Papua-Nova Guiné;higlight;{"latitude":-7.133333,"longitude":145.73334}
75603;CIT_75603;TKROE;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14156"};Addison, Texas, Estados Unidos;higlight;{"latitude":32.96179,"longitude":-96.82917}
191751;AIR_191751;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20062","administrative_division":"ADM_174619","city":"CIT_71"};Aeroporto Internacional Bole, Adis Abeba, Etiópia;higlight;{"latitude":9.02274,"longitude":38.7468}
72;CIT_72;ADE;CITY;{"continent":"CON_30005","country":"COU_20219","administrative_division":"ADM_177332"};Aden, Muhafazat Adan, Iêmen;higlight;{"latitude":12.8295,"longitude":45.02880000000005}
77;CIT_77;ADL;CITY;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_173914"};Adelaide, South Australia, Austrália;higlight;{"latitude":-34.9258,"longitude":138.60000000000002}
119355;CIT_119355;XRFUG;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_14061"};Villa Adelina, Buenos Aires, Argentina;higlight;{"latitude":-34.52975,"longitude":-58.5476}
184018;CIT_184018;EFCRT;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_14061"};Adela, Buenos Aires, Argentina;higlight;{"latitude":-35.6846,"longitude":-57.95452}
120481;CIT_120481;RCNGE;CITY;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_13789"};Santa Adelia, São Paulo, Brasil;higlight;{"latitude":-21.24278,"longitude":-48.80417}
191757;AIR_191757;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_173914","city":"CIT_77"};Aeroporto Internacional Adelaide, Adelaide, Austrália;higlight;{"latitude":-34.9258,"longitude":138.60000000000002}
191752;AIR_191752;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20219","administrative_division":"ADM_177332","city":"CIT_72"};Aeroporto Internacional Aden, Aden, Iêmen;higlight;{"latitude":12.8295,"longitude":45.02880000000005}
191753;AIR_191753;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20200","administrative_division":"ADM_14327","city":"CIT_73"};Aeroporto Adiyaman, Adiyaman, Turquia;higlight;{"latitude":37.7314,"longitude":38.46889999999996}
197228;AIR_197228;undefined;AIRPORT;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_13789","city":"CIT_5846"};Aeroporto Adhemar De Barros, Presidente Prudente, Brasil;higlight;{"latitude":-22.1276,"longitude":-51.38560000000001}
191755;AIR_191755;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20172","administrative_division":"ADM_176386","city":"CIT_75"};Aeroporto Aldan, Aldan, Rússia;higlight;{"latitude":58.6031,"longitude":125.38900000000001}
71;CIT_71;ADD;CITY;{"continent":"CON_30002","country":"COU_20062","administrative_division":"ADM_174619"};Adis Abeba, Adis Abeba Astedader, Etiópia;higlight;{"latitude":9.02274,"longitude":38.7468}
1086;CIT_1086;BZO;CITY;{"continent":"CON_30006","country":"COU_20097","administrative_division":"ADM_175050"};Bolzano, Tirol Meridional, Itália;higlight;{"latitude":46.4967,"longitude":11.357999999999947}
73;CIT_73;ADF;CITY;{"continent":"CON_30005","country":"COU_20200","administrative_division":"ADM_14327"};Adiyaman, Turquia;higlight;{"latitude":37.7314,"longitude":38.46889999999996}
197743;CIT_197743;ODKBC;CITY;{"continent":"CON_30006","country":"COU_20097","administrative_division":"ADM_175050"};Nova Ponente, Tirol Meridional, Itália;higlight;{"latitude":46.41404,"longitude":11.42523}
198158;CIT_198158;GIFQX;CITY;{"continent":"CON_30006","country":"COU_20097","administrative_division":"ADM_175050"};Schenna, Tirol Meridional, Itália;higlight;{"latitude":46.6884,"longitude":11.18855}
193141;CIT_193141;ZQZNQ;CITY;{"continent":"CON_30006","country":"COU_20097","administrative_division":"ADM_175050"};Pozza di Fassa, Tirol Meridional, Itália;higlight;{"latitude":46.43061,"longitude":11.68567}
197622;CIT_197622;VYEHY;CITY;{"continent":"CON_30006","country":"COU_20097","administrative_division":"ADM_175050"};Comano Terme, Tirol Meridional, Itália;higlight;{"latitude":46.05658,"longitude":10.86521}
197928;CIT_197928;LSZPO;CITY;{"continent":"CON_30006","country":"COU_20097","administrative_division":"ADM_175050"};Cortina Sulla Strada del Vino, Tirol Meridional, Itália;higlight;{"latitude":46.26941,"longitude":11.22188}
191751;AIR_191751;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20062","administrative_division":"ADM_174619","city":"CIT_71"};Aeroporto Internacional Bole, Adis Abeba, Etiópia;higlight;{"latitude":9.02274,"longitude":38.7468}
194865;AIR_194865;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_174912","city":"CIT_3389"};Aeroporto Adisutjipto, Yogyakarta, Indonésia;higlight;{"latitude":-7.79722,"longitude":110.36900000000003}
191753;AIR_191753;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20200","administrative_division":"ADM_14327","city":"CIT_73"};Aeroporto Adiyaman, Adiyaman, Turquia;higlight;{"latitude":37.7314,"longitude":38.46889999999996}
198001;AIR_198001;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_12591","city":"CIT_6855"};Aeroporto Adirondack, Saranac Lake, Estados Unidos;higlight;{"latitude":44.3853,"longitude":-74.20619999999997}
198071;AIR_198071;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_14317","city":"CIT_6930"};Aeroporto Adi Sumarmo, Solo City, Indonésia;higlight;{"latitude":-7.51609,"longitude":110.75700000000006}
191920;AIR_191920;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20099","administrative_division":"ADM_175080","city":"CIT_249"};Aeroporto Internacional Marka, Amã, Jordânia;higlight;{"latitude":31.9566,"longitude":35.94569999999999}
191756;AIR_191756;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14119","city":"CIT_76"};Aeroporto Adak Island Ns, Adak Island, Estados Unidos;higlight;{"latitude":51.76359,"longitude":-176.62033099999996}
191757;AIR_191757;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_173914","city":"CIT_77"};Aeroporto Internacional Adelaide, Adelaide, Austrália;higlight;{"latitude":-34.9258,"longitude":138.60000000000002}
191777;AIR_191777;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20172","administrative_division":"ADM_14306","city":"CIT_97"};Aeroporto Adler/Sochi, Sochi, Rússia;higlight;{"latitude":43.602808,"longitude":39.734154}
518;CIT_518;BAG;CITY;{"continent":"CON_30005","country":"COU_20161","administrative_division":"ADM_176092"};Baguio, Cordillera Administrative Region, Filipinas;higlight;{"latitude":16.3751,"longitude":120.62}
8004;CIT_8004;WAF;CITY;{"continent":"CON_30005","country":"COU_20162","administrative_division":"ADM_176108"};Wana, Federally Administered Tribal Areas, Paquistão;higlight;{"latitude":32.3047,"longitude":69.57040000000006}
194753;AIR_194753;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20200","administrative_division":"ADM_176988","city":"CIT_3272"};Aeroporto Adnan Menderes, Izmir, Turquia;higlight;{"latitude":38.419637,"longitude":27.128756000000067}
201661;CIT_201661;MVULR;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30090"};Los Adobes, Nuevo León, México;higlight;{"latitude":24.956,"longitude":-100.526}
96523;CIT_96523;UPLLK;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_14061"};Adolfo Gonzales Chaves, Buenos Aires, Argentina;higlight;{"latitude":-38.03333,"longitude":-60.1}
187742;CIT_187742;FOGJM;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_30082"};Adolfo Van Praet, La Pampa, Argentina;higlight;{"latitude":-35.0155,"longitude":-64.0338}
1319822;AIR_1319822;undefined;AIRPORT;{"continent":"CON_30003","country":"COU_20028","administrative_division":"ADM_12572","city":"CIT_31606"};Aeroporto Regional de Sorriso – Adolino Bedin, Sorriso, Brasil;higlight;{"latitude":-12.452669,"longitude":-55.71716300000003}
198534;AIR_198534;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30108","city":"CIT_7405"};Aeroporto Internacional Licenciado Adolfo Lopez Mateos, Toluca, México;higlight;{"latitude":19.2879,"longitude":-99.64679999999998}
191760;AIR_191760;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_173914","city":"CIT_80"};Aeroporto Andamooka, Andamooka, Austrália;higlight;{"latitude":-30.451041,"longitude":137.167053}
191761;AIR_191761;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20116","administrative_division":"ADM_175300","city":"CIT_70438"};Aeroporto Ampara, Ampara, Sri Lanka;higlight;{"latitude":7.29754,"longitude":81.68202}
191763;AIR_191763;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_14119","city":"CIT_82"};Aeroporto Kodiak, Havilar, Estados Unidos;higlight;{"latitude":57.78805,"longitude":-152.41022}
507;CIT_507;AZR;CITY;{"continent":"CON_30002","country":"COU_20056","administrative_division":"ADM_14297"};Adrar, Argélia;higlight;{"latitude":27.8376,"longitude":0.186414000000013}
74;CIT_74;ADG;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_12113"};Adrian, Michigan, Estados Unidos;higlight;{"latitude":41.8677,"longitude":-84.07729999999998}
188617;CIT_188617;ADROG;CITY;{"continent":"CON_30003","country":"COU_20010","administrative_division":"ADM_14061"};Adrogué, Buenos Aires, Argentina;higlight;{"latitude":-34.8012352,"longitude":-58.3889046}
31609;CIT_31609;A15;CITY;{"continent":"CON_30006","country":"COU_20061","administrative_division":"ADM_13346"};Adra, Andaluzia, Espanha;higlight;{"latitude":36.747963,"longitude":-3.022327000000018}
412;CIT_412;ATR;CITY;{"continent":"CON_30002","country":"COU_20135","administrative_division":"ADM_175738"};Atar, Adrar, Mauritânia;higlight;{"latitude":20.5068,"longitude":-13.04320000000007}
7446;CIT_7446;TMX;CITY;{"continent":"CON_30002","country":"COU_20056","administrative_division":"ADM_174535"};Timimoun, Adrar, Argélia;higlight;{"latitude":29.2371,"longitude":0.276032999999984}
195129;AIR_195129;undefined;AIRPORT;{"continent":"CON_30006","country":"COU_20012","administrative_division":"ADM_173911","city":"CIT_3664"};Aeroporto Alpe Adria, Klagenfurt, Áustria;higlight;{"latitude":46.6207,"longitude":14.314600000000041}
192166;AIR_192166;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20056","administrative_division":"ADM_14297","city":"CIT_507"};Aeroporto Adrar, Adrar, Argélia;higlight;{"latitude":27.8376,"longitude":0.186414000000013}
201608;CIT_201608;UNSUW;CITY;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_30098"};La Aduana, San Luis Potosí, México;higlight;{"latitude":22.558,"longitude":-101.174}
5419;CIT_5419;ORL;CITY;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_10664"};Orlando, Flórida, Estados Unidos;higlight;{"latitude":28.536274512989888,"longitude":-81.38671875}
